text,label
东东不错,1
质量不错，老用户,1
满意，一开始弄错了，买的43，小了，换了一个，速度，质量，都没问题，价格也合适，总体满意,1
当天买第二天上午就送到了，折腾送货大哥在小区里来回走感觉挺不好意思的，下午预约安装师傅当天就装完了～电视买大了，超级大～不过看着很爽～超清晰～功能超多，第一次在网上买大电视，电视很好，心里很踏实～谢谢掌柜的,1
物有所值，在线点播高清爽,1
非常清晰，与介绍的完全相符，是我想要的。,1
很不错，,1
是我喜欢的品牌，下次还会购买，我网购只选京东，信得过。,1
商品不错。好东西。很清晰。准备送到客户哪去。准备装车了。,1
电视机不错的，大小合适，因为没有开通网络，所以没有图像。试机的时候屏幕没有问题。安装的师傅很仔细，很满意！ 晒单： 收起 向左转 向右转,1
不错，价格便宜，效果不错，物美价廉，五星好评,1
没有问题，很不错,1
清晰度很不错，放在卧室大小正合适，下次再买一个放在小卧室,1
不错 性价比高,1
50寸的屏幕卖这样的价格是比较有竞争力，你如果不在意屏幕不是日本原装的，界面也是简配的爱奇艺，也可以入手,1
挺好的，非常满意,1
我在外面，听老爸说电视机效果很好。特别要给快递员和按装师傅个五星评分。,1
头一天夜里下单，电视过了一天，第二天就到了，安装师傅也很快，很快安装完毕，电视的画面色彩比较好，饱和度比较高，系统也很流畅，没有反应慢的现象，声音也很饱满，系统中内容丰富，硬件接口也很全，音响，游戏机，各种设备都能接，网络信号也很稳定，接受的比较快。电视很好，复合预期目标。,1
物流很快，服务周到，满意！,1
给爸妈买的，效果不错，性价比很高。还给送了蓝牙语音遥控器，就是还没搞懂怎么玩的。,1
不错，很好的一次购物。,1
还没有使用，应该不错，先给好评,1
打电视看了就是舒服，挺好的。,1
宝贝收到了，色素什么的都很好，主要是价格便宜,1
前天下单昨天就到了。速度快。到货赶紧挂上看，挺清晰的。喜欢的朋友赶紧下手,1
夏普老牌果然不错,1
画面清晰度还可以，价格便宜，海尔品牌值得信赖！,1
双十一购买的，由于商家缺货到昨天才收到货，开箱验货后很满意,1
还不错，实惠。,1
电视机不错，用用挺好的,1
性价比非常高，不错的小米电视,1
价格很不稳定，一天一个价，说好的有保价，联系售后也没返差价。买来送人的，不知道质量怎么样？,1
不错，安装师傅很专业，现场解决了难题,1
速度快，态度好，图象清淅,1
正品低价不错的商品,1
不是很好，是非常好,1
电视很好，绝对正品，我帮朋友买的，拿回家试了一下色彩音质非常完美，特别是客服和快递小哥服务太热情了，又是打电话联系，帮我试机，比以往我买六七千的服务周到，真的正能量，下次还会再来。,1
老顾客了，非常满意！,1
东西很棒超值,1
电视很好，看着很上档次，清晰度高，音质好。送货和安装人员也很好。第一天预约第二天早上就去安装了。感觉挺划算。总体很满意。 晒单： 收起 向左转 向右转,1
画面质慼非常好,1
送货速度快，价格便宜，不错。,1
物流很快，有事没有装，昨天刚装好，看一晚上，真的很给力的一款电视，简洁方便的菜单，功能齐全还唱了首歌！没有选错。,1
电视很好，物流也很快，客服态度很好！,1
不错。。。。。,1
好评，很好看。分辨率很不错,1
送货相当快。第二天一早就到了。这个电视机在这个价位还是相当实惠的。系统运行还是比较流畅的。整体的效果还是比较满意的，希望耐用一点，以后不要出问题。打分可以90分。 晒单： 收起 向左转 向右转,1
电视机确实不错，反应速度快，画面清晰，外表美观大方，价格实惠，算是一个不错的选择，放在客厅高端大气上档次，低调奢华有内涵，。,1
电视机很大，屏幕清晰。还没使用，等待后续使用再追加评价。,1
超不错的,1
好大的一件商品而且智能的现在电视真的越来越便宜有点轻但是我相信技术也越来越先进,1
今天刚收到，看起来感觉还不错，不过要等用了才知道,1
电视机特别好，看了一个星期了，感觉好，给双赞,1
不错，下次再来购买！,1
电视很好，值得购买，双十一优惠很大,1
这个是买到乡下去的，画质比以前的电视机的画质好多了，大赞,1
送货速度快，这个价格算是不错了,1
宝贝很不错，质量很好，快递很速度，支持下老板！,1
智能电视就是好，节目丰富，天天看电影,1
价格亲民内置只能系统也不错总之很值这个价钱 晒单： 收起 向左转 向右转,1
赶上活动买的，还不错哦，价格实惠,1
自己看，棒棒的，很好的电视下次还买,1
大品牌信得过,1
电视棒棒的，有便宜又好用,1
速度很快……包装完整……打开后，电视很漂亮……也很容易安装……网络电视……非常方便……电视界面很清晰，也很容易操作，老人家一学就会……电视画面也很不错，舒适……还有少儿频道……并且可以关屏幕放少儿节目，特别适合小朋友使用……也不用担心视力影响～,1
开箱眼力了，完好无损，具体还没使用，感觉还不错，性价比很高，配置好，,1
我觉得这是一款，性价比非常高的32寸电视，根据它的配置，外观，颜值，使用率，反应速度，都非常非常满意，而且价格不高，比传统品牌，要好，有好处不少，只是行动，支持京东，支持京东快递,1
电视很好 非常清晰 双十一的时候买的 挺划算的 ～,1
很喜欢的一款电视。颜值最高、色彩漂亮、图像清晰度高。设计师用心、商家耐心、快递诚心。我给他们全部五星好评！,1
好棒！好棒！好棒，京东值得信赖，正品好用，物流超快！,1
不错，符合要求。,1
不错，很大，跟想象一样,1
给亲戚买的，不错送货到位。,1
不错！TCL国货老牌子，值得信赖！???,1
收到了，比想象的大，还不错，比较喜欢。,1
电视不错,1
很满意，很满意。双11前买的，到货有点慢，但终究是没让我失望。,1
使用了七天了，速度非常快，4K屏幕真的太清晰了，就是卧室有点小，感觉要跟电影院一样大了，还能玩游戏看直播厉害了我的哥，老强了，不过推荐买43寸的，实在太大,1
快递员服务态度很好！,1
物流快，电视质量好。,1
电视机可以，画面很清晰！,1
宝贝收到了，很满意，价格优惠，尺寸大，放家里很有面子，物流也快,1
总体不错，性价比高，但总觉得清晰度不如以前买的夏普，不知是否是设置问题，再试试。,1
性价比极高,1
快递速度快，服务真心不错，全部安装好了才走，电视机画质也不错，满意,1
还可以，性价比不错,1
价格便宜，第一个被小孩摔坏了，又买一个，物美价廉,1
好评，一如既往的支持京东！快递速度快，快递小哥服务态度好！,1
不错,1
画面清晰，服务满意，价格优惠，专门看了两天，买电视，就选海信，真真值得信赖。,1
非常好,1
这是一款性价比很高的产品，画面清晰功能强大，十分满意。,1
宝贝到货了，安装师傅态度很好，完美,1
还行，物有所值,1
12月12日0点04分买的电视当天下午3点就能到13日下午就按装上了，送货按装都非常非常的满意！相信京东，希望以后继续保持下去。,1
数字信号很清晰，使用也很方便，就是说明书太简单了，一时没找到开关,1
65寸大电视，视觉效果非常爽，跟媳妇两个人喜欢玩王者农药，在风行电视里居然看到了王者农药的直播视频，自从买来了电视，我俩好像没12点之前睡过，要么刷电影 要么刷电视剧 再就是刷王者荣耀视频直播 总之很喜欢这个电视 性价比超高,1
家人都喜欢这个电视，索尼还是可以的。,1
价格实惠，多次购买了,1
自己按照的，非常方便，只要有宽带上网就可以了，连有线电视的钱都省了，小米，绝对要点个赞！,1
小米电视不错，画质还行，,1
很不错，挺好的，就是售后不方便,1
很好的电视，价格实惠，功能强大，昨天刚发现个新功能，像投影仪一样手机放啥就能映到电视上看，清晰省眼睛,1
给亲戚买的，不错的购物体验,1
送货快，界面清楚晰，超窄边框，功能齐全，家人都喜欢,1
电视很大气，清晰。现在暂时不装，过段时间带回老家再装，双12买的，价格实惠。,1
价格实惠功能强悍。,1
京东上最便宜的39寸电视，可以了，还有什么要求呢！速度还可以，省了个盒子的钱，不错！,1
用了几天才来评的，哈哈！开始以为39寸会小，没想到还挺大的，播放也很流畅，一点也不卡。赞赞赞！,1
好，物流快，服务好！物有所值！,1
东西到货啦，画面超清，屏幕好大的。价格还行，关键真的清晰，很满意阿，很愉快的购物,1
东西非常不错，好用 屏幕尺寸合适，观看起来很过瘾,1
很好很好很好扛把子很好很好很好很好很好很好很好很好很棒很棒很棒很好很好好棒,1
不愧是大品牌，看起来非常高大上，还没联网，不知道咋样,1
非常棒！很好，这次的电视很好没什么毛病。京东的售后服务还是很给力的！,1
东西不错，屏幕操大，就是黑屏有漏光，还有点大，先试用，用后再追评,1
很好，很不错,1
电视不错，这个价格来说性价比挺高。但是物流真心不想吐槽，双十一买的尽然还是昨天才送到。,1
电视机挺好的，比实体店要便宜?,1
帮朋友拍的、他说不错,1
服务不错，态度好,1
东西不错，发货也快，价格也合适,1
电视价格性价比可以，配送员很快送到，安装服务好,1
电视很棒！价格实惠！物流，的服务水准是一流的。,1
电视性价比还是挺高的，用起来也挺方便。,1
尺寸大小正合适，图像清晰，音响震撼，连上网络也不卡，一家人超喜欢！,1
很满意,1
电视不错，就是要冲会员广告多！！！,1
感觉买小了点，还是能看，正品,1
给奶奶买的，平时一般不用电视，很好性价比很高,1
购买方便，性价比高。,1
买来送爸爸的，他说还不错,1
电视还不错，双十一送货太慢了。,1
够大气，够清晰，非常不错，值得购买 晒单： 收起 向左转 向右转,1
电视机已经安装好了，清晰度可以的，,1
这个电视买了好久才来评论不好意思真的是蛮不错的～！～！！画面很细腻清晰！！！小米的果然名不虚传～～！！,1
还不错给爸妈买的 性价比高,1
非常满意！非常满意！非常满意！,1
还不错感觉、哈哈哈。用几个月看看 好在追评,1
小米电视真不错，显示清晰，性价比极高。推荐购买。物流快速，即使在乡村也送货到家。,1
"我是2017年11月11日购买的创维65H7　58英寸电视机，早晨送过来，不得不佩服京东的速度，我家一直用的创维电视，用了很多年，所以对创维一直有好感。58h7，cpu是a73，内存ddr4，相同价格里都没这种配置，电视机整体设计时尚，显示效果很惊艳，HDR,4KMEMC不是吹的",1
送货快！价格优惠力度不错！！！相信夏普的质量！！！,1
经常购买的，大品牌就是值得信赖，送货速度,1
质量很好！很高清，画面细腻，非常满意！,1
很大很清晰，服务也很好。到时还会购买一台放二楼客厅,1
此用户未及时评价，系统默认好评。 2017-12-25 20:13:54 追加： 小米真心不错，物超所值,1
不错，2千块性价比不错。显示效果也挺好的 很满意,1
电视很不错 很清楚,1
还行 质量不错,1
电视收到了很好，配送员很负责。值得购买,1
画面清晰，流畅度一般，用了一个多。没发现质量问题,1
949买的32寸电视，性价比很高了，老人自己之前买个电视，还是先锋的，32寸，还要1200，坏了没有售后，只能找guo美还是su·宁的售后，上门就50，还不管修理费，果断换新的，相信小米售后能强很多。,1
电视质量不错，价格实惠，预约安装效率高,1
昨天下午订货，今天就到这速度真快辛苦快递哥了，这颜值爆表了高端大气上档次，开机验货没有问题坐等安装。等看两天在来追加。,1
电视不错，价钱实惠，给父母买的~就是所说的语音功能没有发现怎么用,1
电视机太好了，我都想把家里另一台电视机也换了，最近迷上小米电器，连买了好几样，都很好！,1
电视不错。值得推荐！,1
不错 满意 双十一买的 ??,1
价格便宜，画面清晰，功能齐全,1
很好，不错，服务好，下次还会购买，服务好，配送给力，产品给力,1
帮朋友下单，忘记了拍照了，开箱看效果很好，超薄，显示效果清晰，还是很值得入手的。,1
看上去很不错～还没装～装好在发图,1
质量很好，很清晰,1
电视机收到后叫送货师傅开箱检查，没有发现破损，感觉电视机是自己的想要的，还不错，待电视柜买回来后再通电试用。,1
非常不错，很满意,1
下单以后很快就送到了。用下来感觉还不错,1
电视品质很好，不错，京东信得过,1
本来一直纠结在这款65的和另一款55的电视之间，由于客厅不太大，有点担心65的会不会太大了。 直到电视安装好之后一切的担心都是多余的，而且我也告诉准备买电视的同学，客厅还是要买大一点的，买大不买小啊！ 索尼的品质不用怀疑，电视很好，非常清晰。4K的画质果然不是盖的，再得益于65的大屏幕，能看到比以前更多的细节，最明显的是以前的老片子，居然被我发现了吊着的钢丝。哈哈！很强大。 再者，送货也很快，比约定时间还早就送过来了。送货师傅也很耐心的帮我验货，看看外观有没有损伤，电视能不能正常开机，试完后还帮我把包装盒重新装上，像刚送来的一样。非常好。 最后，安装师傅也很好，由于预约的时间到了下午，可能他来不及来帮我安装，但是他竟然在过了下班时间加班来帮我把电视装好，装好之后也帮我把盒子这些都调试好了，真是非常赞。 总之，这次的电视买得很赞，服务也很好。感谢送货师傅和安装师傅！,1
画面清晰，遥控板手感好。就是开机和关机时间较长。,1
不错的选择,1
服务就是好非常满意,1
质量很好家人很喜欢画面高清很值得购买一直都在京东上买东西很依赖支持哦?????,1
还是不错的，性价比高级,1
服务不错，送到家，可以 2017-12-03 09:45:39 追加： 手点太快了，没满分，给满分好评，服务不错，很有耐心，赞个！！！,1
不得不说风行电视真是良心品牌，买之前还一直在纠结电视会不会很小，结果买回来一看屏幕真大，尤其是边框很宅，几乎屏幕全部占据了整个电视；昨天下的单，今天就到了，客服也是十分贴心，下单五分钟左右就打电话过来确认送货时间收货是否方便。电视试着操作了一下，反应速度很快，电视电影播放流畅，应用和游戏丰富，关键是这么优质的电视价格还很优惠，绝对的物超所值！ 晒单： 收起 向左转 向右转,1
售后服务不错，厂家不时打电话来询问落实情况。,1
送货很快，显示屏蛮清淅的，没有帐号暂时看不了，习惯好评，用了好的话继续追加好评 晒单： 收起 向左转 向右转,1
比实店的商品便宜三分之一，收视效果没的说，太棒了。,1
非常好,1
家里客厅用正好，能连wifi，能用有线，还能用会员看各种风行资源，不错,1
小米的电视还是蛮不错的（父母比较满意），只是安装必须要小米人员安装，价钱相对于其他产品有点小贵，先用一段时间，再追评吧 晒单： 收起 向左转 向右转,1
东西很好，非常满意,1
双十二买的，我人在外地当时货源紧张，和客服沟通，客服态度非常好，说尽快发货，3天就收到电视，问了家里，家里人说画面清晰度高，联网非常流畅。我听到这也觉得值了，还赶上双十二降价，物美价廉。,1
不错的，很适合，价格也可以，很好的一次购物。、,1
整体效果不错,1
收到了，物流挺快的，试了试显像没问题，满意吧。长时间看看色彩、听听声音再评价品质。,1
不错可以，海信大牌子。我们一大家子都用海信的,1
很好看，很高清 速度很快,1
电视很好，价格也便宜,1
收到啦 回来邻居售后安装滴 效果很棒 清晰度也很好 送货也快 神速啊,1
电视已经收到！开机试了试很好，画质清晰。第一次买电视觉的挺好。总体价廉物美！拍的视频放不上去不知啥情况！赞！,1
轻巧便捷式，做卧室电视用足够，好评！ 晒单： 收起 向左转 向右转,1
发货速度非常快，两天就收到了，安装也很方便，画面非常清晰，颜色正常，运行速度也快，影片内容丰富，想看什么就看什么，开始买的时候还有点担心不好用，现在看来放心了。,1
已经收到了。很满意，价格不贵，质量很好，很不错，很好很好很好好的好好好好好好好好好好好好好好好好好好好超清新。,1
给父母买的…… 挺不错的！,1
给父母买的电视 爸妈很满意,1
质量很好，画面很清晰，屏幕很大，家人都很喜欢,1
风行(FunTV) 55Q2 55英寸 4K超高清 QLED量子点 8G+64位芯片 秒播 BesTV海量内容 超窄边框网络智能WIFI平板液晶互联网电视，京东快递服务一流，机器美观大方，物有所值，节目丰富，一测试各项完美， 非常不错! 完全达到了4K品质，画面清晰，画质艳丽，细腻柔和。声音无杂 音。系统操作十分流畅，最重要的是送会员,1
配送速度太慢！11月11日买的，12月15日才到…一催在催呀！15号才到！等了一个多月…安装完试了一下各项都挺满意！反应也可以！总体来说性价比挺高，可以入手！应该是太火了没货！画面质量也不错…,1
内容较多，操作方便，轻薄，不知是否耐用，待观察,1
比实体店便宜多了，的是很便宜,1
电视终于到货了！不过没让我失望，这个价位，能买到这么好的电视，少儿内容很不错，学英语啦，外国的动画啦等等，很棒！超画面也非常清晰，超值！赞赞赞！,1
给家人买的，看了挺好的，十二点抢的,1
给家里买的，不错,1
非常好，就喜欢京东，,1
价格优惠，东西很好，送货速度快！快递员辛苦了！,1
送货上门安装，不错,1
不错，功能齐全，wiFi播放，无网能观看。,1
好，不错，看起来很大，很好看,1
速度快,1
挺快很好不错,1
屏幕清晰。颜色也正。朋友很喜欢，,1
外观很漂亮，画面清晰，家人很喜欢,1
送货很快，双十一价格很给力，便宜好用，买给家里老人用的，清晰度高，音响效果一般，对于声音没有高要求的可以考虑。,1
质量不错，画面很清晰，很好！,1
物美价廉，淘气值淘气值淘气值淘气值物淘气值淘气值淘气值淘气值淘气值淘气值淘气值淘气值物淘气值淘气值淘气值淘气值淘气值淘气值淘气值淘气值物淘气值淘气值淘气值淘气值淘气值淘气值淘气值淘气值物淘气值淘气值淘气值淘气值淘气值淘气值淘气值淘气值物淘气值淘气值淘气值淘气值淘气值淘气值淘气值淘气值物淘气值淘气值淘气值淘气值淘气值淘气值淘气值淘气值物淘气值淘气值淘气值淘气值淘气值淘气值淘气值淘气值物淘气值淘气值淘气值淘气值淘气值淘气值淘气值淘气值物淘气值淘气值淘气值淘气值,1
货已经收到了，快递速度快，服务态度好，质量也很好，价格实惠，放心商家点赞。,1
送货上门很快 电视也很不错,1
安装完毕，物美价廉,1
送货速度很快。联系上门安装也很方便。出租房利器，以后搬新房了，也打算搬过去。液晶实在没必要追求名牌，大概是差不多的面板线，区别不大。功能也很齐全，没有坏点亮点，很满意。开始眼睛还有点不适应，现在越看越喜欢了，性价比很高 晒单： 收起 向左转 向右转 2017-12-28 15:36:22 追加： 4K的乘风破浪，终于有空看了，好清晰 收起 向左转 向右转,1
已经收到了还没有安装使用应该不错！,1
非常不错 清晰 运行速度也很快 是正品 各方面服务都很好！,1
京东物流太快啦，晚上下的单，第二天就到啦，电视还可以，挺清晰的，就是买的小了点，在买大点就好啦，,1
送货服务很好，电视看上去很大，真心不错，老爸喜欢,1
电视效果不错，相信京东，非常好，！！！！！！！！！！！！,1
值得信赖，音质不错，画质很好,1
电视方便很不错！,1
真的好大，显示效果也超赞，放在公司用，挂墙打孔遇到点问题，所以还没挂起来，先放在地上试看了一下。,1
图像清晰，物超所值，美观大方,1
非常好的风行电视，画面清晰，系统流畅，音效也不错。超高性价比的4k高清电视，刚拍下第二天又帮同事拍了一台，风行电视良心价，必会大卖！,1
"双十二购买的创维（Skyworth）65H7 65英寸25核HDR超薄全面屏人工智能4K超高清电视(银色)，预约16日送货，京东的服务确实不错，送货师傅很实在，送到家拆箱验货，外观很漂亮，简单时尚，边框设计比较窄，电视比较薄，黑色边框跟电视一体，全面屏效果很惊艳。65h7，cpu是a73，内存ddr4，相同价格里都没这种配置，电视机整体设计时尚，显示效果很惊艳，马上实验蓝光视频,清晰度非常好，色彩非常鲜艳，看起来很爽。酷开5.8的系统，系统响应速度很快，视频资源等会员送了再试试。视觉无边框，我比较喜欢，无边界方显大视野； 2G DDR4+8G FLASH，配置好电视才能运行快；电视外表整体做工还行， 拥有HDR技术，广色域技术，4K MEMC，色彩好，拥有HDR技术，广色域技术，4K MEMC，画质清晰音质也还好 杜比解码+DTS解码，立体环绕音效，搭载酷开系统5.8。创维售后服务也挺不错，预约安装后很快就有反应，免费安装服务不错，就是送的普通挂架也太普通了，感觉太单薄了，不敢装，还是花钱买了个售后师傅带的挂架稳当点。还没搬家，进一步的感受以后再追评分享吧！",1
电视很清晰大品牌值得信赖,1
"商品不错。,发货速度很快,是我想要的那一款,产品包装完好,试用了才来评价的,以后买家电就上了,也会推荐朋友来买的。 2017-12-01 21:21:48 追加： 商品不错。,发货速度很快,是我想要的那一款,产品包装完好,试用了才来评价的,以后买家电就上了,也会推荐朋友来买的。",1
很快就到家啦，客服帮忙预约的安装，非常满意,1
正品价格超值值得推荐,1
1、去年双十一价格大概1800，今年由于面板等部件涨价2500。 2、电视需要配置，关机开机是个大问题，我作为一个IT从业人员，都感觉开机是个大问题，不管怎么设置，总是达不到你要的效果。需要改进：接通电源有指示灯亮，如果手开电视开关，不管其他怎么设置开通电视。 3、老人和非年轻人基本上不会用。都喊着要退货，可惜已经过了7天退货期，因为其他牌子的老人基本上插上电，按下遥控就可以看，这款电视只要你断电再开，有的受。 4、还遇到wifi问题，时不时不灵。需要电信调整dns解析，但我自己调整路由器dns设置，后续继续试用中。 　　支持国产牌子，看来路还长呀。,0
不错，就是系统不太好，不适合老人操作,0
除了开机慢点以外，其他都还能接受，基本算是物美价廉吧，京东自营的电器可以放心。唯一的遗憾是网络不行，无法刷卡支付。京东帮工作人员很给力，好评。,0
除了开机有点慢，其他都挺好,0
电视不错的，不过老爸老妈嫌系统麻烦，用了华数的机顶盒。。。浪费了会员呀,0
电视很清晰，4k里面这个尺寸微鲸是最好的，没买电视机柜，直接干到墙上去，叔叔辛苦了。宝贝基本与卖家描述一致，就是开机有点慢?,0
电视价格便宜 送货快 电视跟挂架是分开的到的 安装收100元 不错 就是开机要调信号源比较麻烦,0
电视质量一般，看电视有点卡了,0
东西不错，就是老人家不会用。,0
发货快除开机有点慢，其他还行,0
感觉不错，性价比不错，功能挺多，就是遥控器没有九键，有点不开森,0
刚收到 开机有点慢,0
购买的时候没有注意电视机参数，厚度太厚了，没有语音助手，分辨率真心不行！客观来说：这个价格不值得买这款微鲸！之前微鲸价格有优势，现在价格成一路上升趋势！买家购买时刻谨慎.2颗星主要给送货师傅的、态度非常好！有责任心！,0
还可以吧。只能说一般，没有宣传的好，拿回家两天，总是死机，而且屏幕的想去不太好。,0
价格不算太贵 但是开机实在是慢啊亲，，，，，，，，，，，，，，，，，，物流挺快,0
今天就收到了，物流挺快的，画面清晰，就是没有标配语音遥控器是个遗憾，还有长须鲸客服棒棒哒??,0
京东完美贴心的服务，快，此款电视机各位面都不错，软件按装放便，就是开机有点慢。,0
就是开机有点慢，别的都还不错?,0
开机有点慢,0
开机有点慢，但是超清啊，可以直接连WIFI也很方便啊，能看的片子挺多的,0
开机有点慢，而且略微有点卡，不知道是不是正常,0
开机有点慢，用起来还行,0
看了几天才评价，目前还不错，就是每次开机有点慢，估计没设好！先来个好评！,0
看有线电视的时候有时屏幕会变得很大，下面字会显示不出来,0
客服很好，电视款式不错，清晰度也不错，就是操作系统较麻烦点，连接网络需要自己动手下直播！！,0
联网不行自动跳台很不满意,0
目前用着，反映很慢…切换要黑屏好久,0
首先说屏幕，采用群创的，显示效果没有优势，没法和同价位某米比，系统也不怎么样，开机不快，对显示效果要求较高的，不建议，但对于性价比来说还算可以，发货速度得赞一个，客服小虎鲸，独角鲸，小鱼鲸客服棒棒哒！物流服务也赞一个，比预定时间提前了一天送过来！,0
说下我买微鲸的经历吧！本来不是很看好这个牌子，当时想买暴风X45，但是微鲸电视的设计征服了我，背部流线型设计真的不错，尤其那个防尘散热孔特别到位，底部引出的指示灯也深得民心。不过细节之处仍然需要加强，大家可以看图二是有很大缝隙的。配置中等毕竟15年产品 买电视主要还是买屏幕 以后可以买电视盒子 但是系统优化非常好基于安卓5.0.2深度定制 体验这么久基本无卡顿 开关机没有任何广告 开机10S 关机5S 差不多这个样子 屏幕物理分辨率确实是4K 是不是LG原装屏幕我没检测出来 但是是硬屏 是RGBW 4色伪4K 有轻微中间亮4周暗的情况（可以接受）不过漏光控制的不错 色彩的话轻微发白 值得一体的是遥控器手感特别棒 既不是红外也不是2.4G 而是采用了成本更高 功耗更低的蓝牙 语音识别也很准确 虽然我不用底座 但是底座质感非常好 配了扳手多给了一颗螺丝钉也很用心 Wi-Fi模块不是很好 网速衰减很严重 但是从来没有出现过开机连接不上的情况 我安了有线网络之后又了一定的提升 我100M的网络 有线网络在3MB左右徘徊 很是无奈 开始收到的坏机器（见图一）联系老板之后也得到解决了 老板为人厚道,0
挺好的，就是开机有点慢,0
我觉得这款电视机吗整体来说真的还不错，性价比，还可以，但是我看到，评论上有人说，2400多份2600多就买到了，我买的是2898，应该是2900块钱，整体来说虽然价格比之前高了一点，但是还是蛮划算的嘛，另外，开机，第一天到还好，第二天开机的时候在途中第二页，停顿了大概三分钟左右时间，确实挺麻烦的,0
系统不行 老是死机,0
用了几天东西还是不错的，除了开机有点慢之外，毕竟只有1G内存，其他基本没啥毛病。,0
之前坏了，免费换的，感觉反应好像慢点，先用到时再看,0
总体感觉不错，够清晰，效果不错。开机有点慢，要个几分钟。还有就是听说比前几个月贵了几百块。。。,0
最烦就是歧视32寸的，遥控器是红外线的，其他型号都是蓝牙的，可以配对，现在操作起来很不方便,0
"4.5故障,下午报修 4.6微鲸上门检测出具报告,装箱打包 4.7京东换货完毕 感觉暗了点,色彩不如原来",0
55寸电视很大气，声音效果相当不错，同类电视里面声音效果绝对是上等，画面的画质也不错，就是用蓝光效果看电影动态效果微有拖影，本来想买55寸曲面的，有个动态效果加速，反正也没有比较过，感觉在这个价位里面应该也是处理的最好的了吧，整体效果不错，非常满意，看系统资源的东西没有广告挺好的。但是开机时间有点长，语音的识别不是很准确，逻辑不是很清晰，希望以后系统更新能加强。也是看到很多评论说这个互联网电视不错，所以在小米、乐视、微鲸里面选了微鲸，接下来就是看电视能用多长时间了，希望中国制造越来越好。,0
帮朋友的家人买的，分辨率低到不要不要，1366×768也是醉了，应该是供应链上08年标准的面板。不过其他的牌子也都这样，好处是系统可以，配置也不错，对于1298来说，如果是2G运行就更好了,0
不行，画质太差了。便宜没好货！,0
差评，电视上有两个坏点，上门看了之后说国家规定三个点是良品，京东不换不退不修，垃圾电视垃圾京东！,0
除了有漏光问题，其他都挺好，响应速度很快，系统也稳定，目前没有出现什么软件停运问题。,0
第二台微鲸电视，性价比高，轻微漏光，比去年贵了不少,0
第一次商品有一个坏点，看了没多久无法开机，第二次两个坏点，售后说不算故障~~可购买前咨询过商家承诺是无坏点的！期待这个能用的住吧~,0
电视不错，清晰度还算可以，最底部往上有稍微漏光，4K资源没有就试不出。希望质量有保证，使用长久点。支持新兴品牌。快递小哥服务好。,0
电视感觉还好吧，有点轻微的漏光，总体感觉还好毕竟一分钱一分货嘛！,0
电视刚安装好，说实话，画质不怎么样,0
电视功能不错，速度很快很好。可以自定义安装软件。唯一不满意是液晶显示不够艳丽，颜色偏黄偏暗。再继续看看后续希望能适应…,0
电视还可以，晚上看着有漏光的地方，但是不耽误看，对得起这个价格,0
电视还可以吧，清晰度一般般，可以装软件看直播，不过没法自己换主页，进入自己安装的应用也比较麻烦，没有手机那样直观，电视自带的系统资源还是有不少，不过有些需要开通VIP才能看，总体来说还行吧，物有所值了！,0
电视还可以就是有点漏光，千多元就不挑了懒得换。,0
电视很便宜，只要1三四九就能入手，真心值，除了有点小漏光，系统流畅。,0
电视很清楚 .就是底下有点漏光 总的来说还不错吧,0
电视送的很快昨天下单，今天早上就送到家了。电视看起来做工好，屏幕没有看到漏光。用机顶盒看的节目，分辨率和家里的旧电视看着是有差别。继续观察了。,0
电视挺大的，就是不太清晰。有那种颗粒的感觉。家里人挺喜欢的。物流有点慢。,0
订单下了，物流很快第二天就到了，师傅小心翼翼的拆开我看，还可以，声音比较大，屏幕还是很清晰的就是资源少了一点送了六个月的会员，屏幕表现和暴风t v55X 差不多，四色4k，快速镜头有拖印，有漏光，但是我不在乎。就看后面表现了，希望能一直看下去，持续评论中。,0
都说康佳的电视好比海尔的好，没有对比就没有伤害，先是自己家买了个海尔模卡1080P的电视，这台康佳是买给岳父加的，价格海尔的贵着400元，但这个是4K。从显示效果上看，海尔模卡1080P，完胜这台，无论从色彩还是清晰度。这个看着屏幕有影，有影。凭良心说话。,0
对比了小米、乐视、海信，最终选择了微鲸。到货很快，京东配送人员服务也很好。55寸的放在客厅很合适，安装很简单，自己安装的，电视清晰度挺高的（当然前提是网速得好），音响效果挺不错的，晚上开的时候能看到漏光现象，可以直接连接无线，很方便，送了一年的会员可以看4K和蓝光，资源挺丰富的。最后，希望可以用的久一点吧,0
分辨率太差了，远处都看不清。,0
还行，但是屏幕感觉显示有问题,0
还行，买了两台，这台屏幕上方有漏光现象，保留售后权利。望加强品控！,0
还好，就是转TV看的时候清晰度不够，安装的师傅说是机顶盒问题，还有就是看电影等需要开通会员才可以看，不过商家免费送了6个月会员还可以。,0
还可以 右下角有点漏光。,0
还是不错的，满意。价格便宜啊，上图。但做显示器的话4K也不行啊,0
画质不行，其他都还OK，这个价格也就这样了,0
畫面有點失望，同樣的片源在公司里面的同樣分辨率的樂視和小米上面表現更好，白天色彩不鮮豔，在操作上不夠智能，操作介面也不方便，就想播放時不能調色彩和音效，電視自帶音響比樂視好，其他表現一般,0
京东物流可靠，包装严实。漏光证明了ips血统，全黑之下比较明显但不算严重。就冲着这个屏就值回票价，色彩的还原和过度原胜台湾屏的机型，随机智能系统比较傻瓜，希望能提供工厂模式的入口，方便调节hdmi输入的偏移,0
